ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	module	module_TFs	module_activated_targets
GO:1901362	organic cyclic compound biosynthetic process	29/267	145/1129	0.2	0.845692883895131	-1.10720733484276	0.888717876225637	0.999996965225017	0.999996965225017	MCIDAS/SMPD3/USP43/ERBB2/SLC11A2/STK36/PTP4A3/MAP3K12/CDK5RAP3/ZC3H6/CYP21A2/GTF2IRD2/ZNF862/GTF2IRD2B/MTERF4/PMEL/MTHFD2L/CYP3A7/FCSK/FAM47E/AK9/NAT14/SIGIRR/PARP15/GDF7/ZNF781/CAPN3/CARD8/MSTN	29	3	9	914
GO:0071705	nitrogen compound transport	29/267	158/1129	0.183544303797468	0.776110558005025	-1.68814244721443	0.96581597900141	0.999996965225017	0.999996965225017	RAB11FIP1/UNC93B1/TCN1/SYTL5/SMPD3/GORASP1/ILDR1/SLC25A29/LLGL2/RAB17/VPS37B/SLC44A3/SLC44A4/KPNA7/AP1G2/SLC38A8/C1QTNF3/RANBP17/SLC26A7/AKTIP/TMED6/SFXN2/MLPH/STX19/SNX22/GHRL/CACNB4/TVP23A/SLC25A53	29	3	9	914
GO:0009888	tissue development	28/267	123/1129	0.227642276422764	0.9625772662221	-0.244593900675676	0.634300107511406	0.999996965225017	0.999996965225017	MCIDAS/SMPD3/CLDN4/ERBB3/AGR2/CLDN3/GCNT3/TJP3/CCNO/SYNE4/SLC44A4/PLS1/DLG3/PHLDB1/THBS3/WDR19/CDK20/TAPT1/ARHGAP12/LRRC27/EPOR/SORBS2/GDF7/GHRL/CACNB4/MSTN/MIR145/OPHN1	28	3	9	914
GO:0141124	intracellular signaling cassette	28/267	170/1129	0.164705882352941	0.696452963207755	-2.38889852541359	0.994825008702368	0.999996965225017	0.999996965225017	CXCL17/SMPD3/ERBB3/ERBB2/GDF15/GPR37L1/RGL3/EPS8L1/PTP4A3/MAP3K12/CDK5RAP3/C1QTNF3/ALPK1/ARHGAP12/CCDC125/PPP1R9A/ARHGEF9/CYTH2/HRC/GDF7/MIR27B/CAPN3/CARD8/GHRL/MSTN/MIR145/OPHN1/XIAP	28	3	9	914
GO:0010033	response to organic substance	28/267	171/1129	0.16374269005848	0.692380138861511	-2.42932835930045	0.995431613081255	0.999996965225017	0.999996965225017	SMPD3/ILDR1/CLDN4/AGR2/CLDN7/CLDN3/SCNN1A/GDF15/PTP4A3/TBKBP1/INPPL1/CDK5RAP3/CALY/IL10RB/FCSK/SIGIRR/CACNB1/EPOR/SCN11A/COL4A3/MIR27B/CARD8/GHRL/CACNB4/MSTN/PTGDS/MIR145/XIAP	28	3	9	914
GO:0048584	positive regulation of response to stimulus	28/267	182/1129	0.153846153846154	0.650532987611639	-2.86367309542541	0.998932403532661	0.999996965225017	0.999996965225017	UNC93B1/CXCL17/CLDN4/ERBB3/AGR2/CLDN3/ERBB2/GDF15/GPR37L1/STK36/PTP4A3/MAP3K12/CDK5RAP3/MRNIP/IL10RB/LRCH4/ALPK1/GAS8/OCLN/FBXO38/GDF7/MIR27B/CARD8/GHRL/CACNB4/MSTN/MIR145/XIAP	28	3	9	914
GO:0051049	regulation of transport	27/267	121/1129	0.223140495867769	0.943541647321014	-0.365634501259561	0.679593915812905	0.999996965225017	0.999996965225017	RAB11FIP1/SMPD3/ILDR1/ERBB3/LLGL2/CLDN3/PRSS8/RAB17/CALY/TRIM46/C1QTNF3/KCTD7/OCLN/BTBD9/FBXL20/CA7/CACNB2/CACNB1/CRACR2B/HRC/GRM6/MIR27B/CAPN3/GHRL/CACNB4/MIR145/OPHN1	27	3	9	914
GO:0044281	small molecule metabolic process	27/267	122/1129	0.221311475409836	0.935807699392153	-0.417642482359296	0.698144693155821	0.999996965225017	0.999996965225017	FUT6/P4HTM/FUT2/INPPL1/C1QTNF3/ECHDC2/MTHFD2L/CYP3A7/ACOT6/HAGH/NUDT13/FCSK/IDNK/ACBD4/ETFBKMT/NUDT7/CA7/ACSM1/FAAH2/AK9/PNPLA2/CMAHP/CA3/GHRL/CACNB4/PTGDS/APOBEC2	27	3	9	914
GO:0019438	aromatic compound biosynthetic process	27/267	133/1129	0.203007518796992	0.858410070119118	-0.967130468543029	0.859707650893521	0.999996965225017	0.999996965225017	MCIDAS/SMPD3/USP43/ERBB2/SLC11A2/STK36/PTP4A3/MAP3K12/CDK5RAP3/ZC3H6/GTF2IRD2/ZNF862/GTF2IRD2B/MTERF4/PMEL/MTHFD2L/FCSK/FAM47E/AK9/NAT14/SIGIRR/PARP15/GDF7/ZNF781/CAPN3/CARD8/MSTN	27	3	9	914
GO:0008283	cell population proliferation	27/267	137/1129	0.197080291970803	0.833347002378414	-1.15764160022851	0.898892326678255	0.999996965225017	0.999996965225017	FUT3/SMPD3/ERBB3/CLDN7/LGALS9C/TP53I11/CLDN3/ERBB2/GPR37L1/FUT2/DLG3/ADGRB1/LMBR1L/INPPL1/RBPMS2/CDK5RAP3/GAS8/C1orf56/EPOR/COL4A3/MIR27B/GHRL/CACNB4/MSTN/PTGDS/MIR145/XIAP	27	3	9	914
GO:0070887	cellular response to chemical stimulus	27/267	171/1129	0.157894736842105	0.667652276759314	-2.62460865247598	0.997589639753124	0.999996965225017	0.999996965225017	CXCL17/SMPD3/ILDR1/AGR2/SCNN1A/GDF15/GPR37L1/PTP4A3/TBKBP1/CDK5RAP3/CALY/IL10RB/CYP3A7/ACSM1/SIGIRR/CACNB1/EPOR/TXNRD2/SLFN14/MIR27B/CAPN3/CARD8/GHRL/CACNB4/MSTN/MIR145/XIAP	27	3	9	914
GO:0009891	positive regulation of biosynthetic process	26/267	120/1129	0.216666666666667	0.916167290886392	-0.540399686518633	0.740511663433275	0.999996965225017	0.999996965225017	UNC93B1/MCIDAS/CXCL17/ERBB3/AGR2/LGALS9C/CLDN3/ERBB2/KPNA7/ADGRB1/MAP3K12/CDK5RAP3/C1QTNF3/SLC25A37/FTX/PMEL/OCLN/FAM47E/NAT14/GDF7/MIR27B/CAPN3/CARD8/MSTN/MIR145/XIAP	26	3	9	914
GO:0007010	cytoskeleton organization	26/267	123/1129	0.211382113821138	0.893821747206236	-0.693977975310076	0.7884715053533	0.999996965225017	0.999996965225017	MCIDAS/RHPN1/LLGL2/CLDN3/PLS1/BAIAP2L1/STK36/PHLDB1/INPPL1/TRIM46/MYO15A/CCDC66/ARHGAP12/ENKD1/GAS8/OCLN/PPP1R9A/SRCIN1/CYTH2/SORBS2/PLEKHH2/CAPN3/GHRL/STARD9/MIR145/OPHN1	26	3	9	914
GO:0019219	regulation of nucleobase-containing compound metabolic process	26/267	127/1129	0.204724409448819	0.865669881152497	-0.893918543278708	0.842697641444171	0.999996965225017	0.999996965225017	MCIDAS/ILDR1/ERBB2/STK36/PTP4A3/MAP3K12/RBPMS2/CDK5RAP3/ZC3H6/GTF2IRD2/CLK4/MRNIP/ZNF862/GTF2IRD2B/MTERF4/RAD17/NAT14/SIGIRR/PARP15/GDF7/ZNF781/MIR27B/CAPN3/CARD8/MSTN/MIR145	26	3	9	914
GO:0018130	heterocycle biosynthetic process	26/267	130/1129	0.2	0.845692883895131	-1.04047448403197	0.876215315916807	0.999996965225017	0.999996965225017	MCIDAS/SMPD3/USP43/ERBB2/SLC11A2/STK36/PTP4A3/MAP3K12/CDK5RAP3/ZC3H6/GTF2IRD2/ZNF862/GTF2IRD2B/MTERF4/MTHFD2L/FCSK/FAM47E/AK9/NAT14/SIGIRR/PARP15/GDF7/ZNF781/CAPN3/CARD8/MSTN	26	3	9	914
GO:0002376	immune system process	26/267	174/1129	0.149425287356322	0.631839510956133	-2.93742417072036	0.999208186536944	0.999996965225017	0.999996965225017	UNC93B1/CXCL17/SMPD3/LGALS9C/ERBB2/RAB17/SLC11A2/P4HTM/ADGRB1/DNASE1/TBKBP1/LMBR1L/INPPL1/CDK5RAP3/IL10RB/LRCH4/ALPK1/FBXO38/SCN11A/TMEM178A/CARD8/CACNB4/MSTN/PTGDS/MIR145/XIAP	26	3	9	914
GO:0006811	monoatomic ion transport	25/267	86/1129	0.290697674418605	1.22920477310339	1.23023272797682	0.136599439389017	0.999996965225017	0.999996965225017	TCN1/TMEM63A/CLDN4/PRSS8/TMC4/SCNN1A/SLC11A2/ATP6V1G2/SLC25A37/SLC10A5/SLC26A7/PLCH1/SLC9C2/CA7/PKD1L2/CACNB2/SFXN2/TMEM175/CACNB1/CRACR2B/HRC/GRM6/SCN11A/CAPN3/CACNB4	25	3	9	914
GO:0007267	cell-cell signaling	25/267	108/1129	0.231481481481482	0.978811208211957	-0.128813608868584	0.591617882522794	0.999996965225017	0.999996965225017	RAB11FIP1/SMPD3/ILDR1/GDF15/SLC44A4/DLG3/ADGRB1/SNPH/LMBR1L/C1QTNF3/GRID2IP/BTBD9/PPP1R9A/FBXL20/CA7/CACNB2/CACNB1/STX19/CMAHP/GRM6/GHRL/CACNB4/MIR145/OPHN1/XIAP	25	3	9	914
GO:0031328	positive regulation of cellular biosynthetic process	25/267	118/1129	0.211864406779661	0.895861105821114	-0.66502035000386	0.780338964864864	0.999996965225017	0.999996965225017	UNC93B1/MCIDAS/CXCL17/ERBB3/AGR2/LGALS9C/CLDN3/ERBB2/KPNA7/MAP3K12/CDK5RAP3/C1QTNF3/SLC25A37/FTX/PMEL/OCLN/FAM47E/NAT14/GDF7/MIR27B/CAPN3/CARD8/MSTN/MIR145/XIAP	25	3	9	914
GO:0042127	regulation of cell population proliferation	25/267	119/1129	0.210084033613445	0.888332861234381	-0.716464587982275	0.795543212712641	0.999996965225017	0.999996965225017	FUT3/SMPD3/ERBB3/CLDN7/LGALS9C/TP53I11/CLDN3/ERBB2/GPR37L1/FUT2/DLG3/ADGRB1/INPPL1/RBPMS2/GAS8/C1orf56/EPOR/COL4A3/MIR27B/GHRL/CACNB4/MSTN/PTGDS/MIR145/XIAP	25	3	9	914
GO:0016310	phosphorylation	25/267	124/1129	0.201612903225806	0.852512987797511	-0.968362888163833	0.860806864161333	0.999996965225017	0.999996965225017	GPRC5A/SMPD3/ERBB3/CLDN3/ERBB2/CCNO/DLG3/STK36/MAP3K12/CDK5RAP3/CLK4/MRNIP/CDK20/RAD17/ALPK1/NEK8/AKTIP/FCSK/OCLN/IDNK/SRCIN1/AK9/HRC/CKMT2/MIR27B	25	3	9	914
GO:0034654	nucleobase-containing compound biosynthetic process	25/267	126/1129	0.198412698412698	0.838981035610249	-1.06676407757901	0.882058046651609	0.999996965225017	0.999996965225017	MCIDAS/SMPD3/USP43/ERBB2/STK36/PTP4A3/MAP3K12/CDK5RAP3/ZC3H6/GTF2IRD2/ZNF862/GTF2IRD2B/MTERF4/MTHFD2L/FCSK/FAM47E/AK9/NAT14/SIGIRR/PARP15/GDF7/ZNF781/CAPN3/CARD8/MSTN	25	3	9	914
GO:1902531	regulation of intracellular signal transduction	25/267	161/1129	0.15527950310559	0.656593853955847	-2.61782053756195	0.99759653329664	0.999996965225017	0.999996965225017	CXCL17/ERBB3/ERBB2/GDF15/GPR37L1/EPS8L1/PTP4A3/MAP3K12/CDK5RAP3/C1QTNF3/ALPK1/ARHGAP12/CCDC125/NEK8/ARHGEF9/CYTH2/GDF7/MIR27B/CAPN3/CARD8/GHRL/MSTN/MIR145/OPHN1/XIAP	25	3	9	914
GO:0009605	response to external stimulus	25/267	187/1129	0.133689839572193	0.565302729876425	-3.62025208487994	0.999952965198878	0.999996965225017	0.999996965225017	UNC93B1/CXCL17/CLDN3/GDF15/ADGRB1/DNASE1/TBKBP1/BECN2/C1QTNF3/IL10RB/LRCH4/ALPK1/CCDC66/PKD1L2/SIGIRR/GRM6/SCN11A/CA3/CAPN3/CARD8/GHRL/CACNB4/MSTN/MIR145/XIAP	25	3	9	914
GO:0010558	negative regulation of macromolecule biosynthetic process	24/267	90/1129	0.266666666666667	1.12759051186017	0.701921278743773	0.27910299393194	0.999996965225017	0.999996965225017	SMPD3/GRB7/LGALS9C/CLDN3/KPNA7/MIR34AHG/INPPL1/MIR298/MIR422A/MIR3142HG/ZC3H6/C1QTNF3/OCLN/SIGIRR/PARP15/SLFN14/MIR27B/CAPN3/MIR29B2CHG/CARD8/GHRL/MIR23B/MIR145/XIAP	24	3	9	914
GO:0031327	negative regulation of cellular biosynthetic process	24/267	94/1129	0.25531914893617	1.0796079368874	0.448442400244544	0.367561931211703	0.999996965225017	0.999996965225017	SMPD3/GRB7/LGALS9C/CLDN3/KPNA7/MIR34AHG/INPPL1/MIR298/MIR422A/MIR3142HG/ZC3H6/C1QTNF3/OCLN/SIGIRR/PARP15/SLFN14/MIR27B/CAPN3/MIR29B2CHG/CARD8/GHRL/MIR23B/MIR145/XIAP	24	3	9	914
GO:0009890	negative regulation of biosynthetic process	24/267	95/1129	0.252631578947368	1.0682436428149	0.386652018807721	0.390621894324239	0.999996965225017	0.999996965225017	SMPD3/GRB7/LGALS9C/CLDN3/KPNA7/MIR34AHG/INPPL1/MIR298/MIR422A/MIR3142HG/ZC3H6/C1QTNF3/OCLN/SIGIRR/PARP15/SLFN14/MIR27B/CAPN3/MIR29B2CHG/CARD8/GHRL/MIR23B/MIR145/XIAP	24	3	9	914
GO:0006629	lipid metabolic process	24/267	107/1129	0.224299065420561	0.948440617452483	-0.311839191889444	0.661742946265013	0.999996965225017	0.999996965225017	FUT3/SMPD3/ADGRF1/ABHD11/FUT6/SLC44A3/SLC44A4/ABO/FUT2/GDPD5/INPPL1/CYP21A2/ECHDC2/CYP3A7/ACOT6/PLCH1/PGAP3/ACBD4/ETFBKMT/NUDT7/ACSM1/FAAH2/PNPLA2/PTGDS	24	3	9	914
GO:0051252	regulation of RNA metabolic process	24/267	111/1129	0.216216216216216	0.914262577183926	-0.529193587376955	0.737939152765039	0.999996965225017	0.999996965225017	MCIDAS/ILDR1/ERBB2/STK36/PTP4A3/MAP3K12/RBPMS2/CDK5RAP3/ZC3H6/GTF2IRD2/CLK4/ZNF862/GTF2IRD2B/MTERF4/NAT14/SIGIRR/PARP15/GDF7/ZNF781/MIR27B/CAPN3/CARD8/MSTN/MIR145	24	3	9	914
GO:0010648	negative regulation of cell communication	24/267	113/1129	0.212389380530973	0.898080938649697	-0.63533726716964	0.771840988314159	0.999996965225017	0.999996965225017	RAB11FIP1/GPRC5A/ERBB3/GDF15/GPR37L1/LMBR1L/INPPL1/RBPMS2/CDK5RAP3/BECN2/C1QTNF3/CDK20/ARHGAP12/CCDC125/PBLD/GRID2IP/SIGIRR/MIR27B/CARD8/GPRASP1/GHRL/MSTN/MIR145/XIAP	24	3	9	914
GO:0023057	negative regulation of signaling	24/267	113/1129	0.212389380530973	0.898080938649697	-0.63533726716964	0.771840988314159	0.999996965225017	0.999996965225017	RAB11FIP1/GPRC5A/ERBB3/GDF15/GPR37L1/LMBR1L/INPPL1/RBPMS2/CDK5RAP3/BECN2/C1QTNF3/CDK20/ARHGAP12/CCDC125/PBLD/GRID2IP/SIGIRR/MIR27B/CARD8/GPRASP1/GHRL/MSTN/MIR145/XIAP	24	3	9	914
GO:0010557	positive regulation of macromolecule biosynthetic process	24/267	114/1129	0.210526315789474	0.890203035679085	-0.687806514666903	0.787684000192568	0.999996965225017	0.999996965225017	UNC93B1/MCIDAS/CXCL17/ERBB3/AGR2/LGALS9C/CLDN3/ERBB2/KPNA7/MAP3K12/CDK5RAP3/C1QTNF3/SLC25A37/FTX/OCLN/FAM47E/NAT14/GDF7/MIR27B/CAPN3/CARD8/MSTN/MIR145/XIAP	24	3	9	914
GO:0048585	negative regulation of response to stimulus	24/267	120/1129	0.2	0.845692883895131	-0.994689519787089	0.867163490324161	0.999996965225017	0.999996965225017	GPRC5A/CXCL17/ERBB3/CLDN3/GDF15/GPR37L1/LMBR1L/INPPL1/RBPMS2/CDK5RAP3/BECN2/C1QTNF3/CDK20/ARHGAP12/CCDC125/PBLD/SIGIRR/MIR27B/CARD8/GPRASP1/GHRL/MSTN/MIR145/XIAP	24	3	9	914
GO:0007167	enzyme-linked receptor protein signaling pathway	22/267	82/1129	0.268292682926829	1.13446606376176	0.703400746463007	0.280214099081548	0.999996965225017	0.999996965225017	GPRC5A/MUC20/SMPD3/GRB7/ERBB3/AGR2/ERBB2/GDF15/SAMD12/PTP4A3/INPPL1/RBPMS2/ANKS1B/PBLD/GDF7/COL4A3/MIR27B/GHRL/MSTN/MIR145/GNG7/XIAP	22	3	9	914
GO:1901135	carbohydrate derivative metabolic process	22/267	85/1129	0.258823529411765	1.09442608504076	0.503625538866339	0.349026649487149	0.999996965225017	0.999996965225017	ST6GALNAC1/FUT3/SMPD3/GORASP1/B3GNT7/GCNT3/FUT6/ABO/FUT2/MIR298/ACOT6/FCSK/PGAP3/NUDT7/ACSM1/OGA/CMAHP/GALNT16/CACNB4/B3GAT1/APOBEC2/C1GALT1C1	22	3	9	914
GO:0022008	neurogenesis	22/267	96/1129	0.229166666666667	0.969023096129838	-0.176514347396058	0.612198730398572	0.999996965225017	0.999996965225017	ADGRF1/GORASP1/ERBB3/ERBB2/RAB17/SLC11A2/GPR37L1/SLC44A4/PLS1/ADGRB1/SNPH/GDPD5/CDK5RAP3/TRIM46/DZANK1/PPP1R9A/SRCIN1/FBXO38/SCN11A/GDF7/GHRL/OPHN1	22	3	9	914
GO:0007155	cell adhesion	22/267	110/1129	0.2	0.845692883895131	-0.947658261030067	0.857481134831479	0.999996965225017	0.999996965225017	FUT3/CEACAM5/SPACA4/CLDN4/ERBB3/AGR2/CLDN7/LGALS9C/CLDN3/ERBB2/TJP3/FUT2/BAIAP2L1/DLG3/ADGRB1/INPPL1/THBS3/SRCIN1/COL4A3/MIR27B/MEGF11/ITGA10	22	3	9	914
GO:0046907	intracellular transport	22/267	119/1129	0.184873949579832	0.781732917886256	-1.40041767690448	0.938106567223085	0.999996965225017	0.999996965225017	UNC93B1/SYTL5/BICDL2/RAB17/VPS37B/KPNA7/SGSM2/AP1G2/CALY/TRIM46/BECN2/WDR19/RANBP17/TMEM50B/AKTIP/LCA5L/TMED6/MLPH/TTC21A/STX19/MIR27B/GPRASP1	22	3	9	914
GO:0045184	establishment of protein localization	22/267	146/1129	0.150684931506849	0.637165871427838	-2.61375181312241	0.997668358472238	0.999996965225017	0.999996965225017	RAB11FIP1/UNC93B1/SYTL5/GORASP1/LLGL2/ERBB2/RAB17/VPS37B/KPNA7/AP1G2/PTP4A3/C1QTNF3/MTERF4/RANBP17/AKTIP/TMED6/GET1/MLPH/STX19/SNX22/GHRL/TVP23A	22	3	9	914
GO:0010647	positive regulation of cell communication	22/267	152/1129	0.144736842105263	0.612014587029371	-2.8605296751825	0.999021239180241	0.999996965225017	0.999996965225017	CXCL17/ILDR1/ERBB3/AGR2/ERBB2/GDF15/GPR37L1/STK36/PTP4A3/MAP3K12/CDK5RAP3/C1QTNF3/IL10RB/LRCH4/ALPK1/GAS8/CA7/GDF7/MIR27B/GHRL/MIR145/XIAP	22	3	9	914
GO:0023056	positive regulation of signaling	22/267	152/1129	0.144736842105263	0.612014587029371	-2.8605296751825	0.999021239180241	0.999996965225017	0.999996965225017	CXCL17/ILDR1/ERBB3/AGR2/ERBB2/GDF15/GPR37L1/STK36/PTP4A3/MAP3K12/CDK5RAP3/C1QTNF3/IL10RB/LRCH4/ALPK1/GAS8/CA7/GDF7/MIR27B/GHRL/MIR145/XIAP	22	3	9	914
GO:0070925	organelle assembly	21/267	66/1129	0.318181818181818	1.34542049710589	1.60882937748787	0.075109190258381	0.999996965225017	0.999996965225017	MCIDAS/GRB7/CCNO/RAB17/VPS37B/PLS1/STK36/ARMC12/BECN2/MTERF4/WDR19/TAPT1/ALPK1/CCDC66/ENKD1/GAS8/ARHGEF9/TMEM175/CC2D2B/CAPN3/STARD9	21	3	9	914
GO:0010629	negative regulation of gene expression	21/267	70/1129	0.3	1.2685393258427	1.29052220601819	0.127039713986058	0.999996965225017	0.999996965225017	GRB7/LGALS9C/CLDN3/KPNA7/MIR34AHG/INPPL1/MIR298/MIR422A/MIR3142HG/C1QTNF3/OCLN/SIGIRR/PARP15/SLFN14/MIR27B/MIR29B2CHG/CARD8/GHRL/MIR23B/MIR145/XIAP	21	3	9	914
GO:0034220	monoatomic ion transmembrane transport	21/267	72/1129	0.291666666666667	1.23330212234707	1.13816176436107	0.159556992453399	0.999996965225017	0.999996965225017	TCN1/TMEM63A/CLDN4/TMC4/SCNN1A/SLC11A2/ATP6V1G2/SLC25A37/SLC26A7/PLCH1/SLC9C2/PKD1L2/CACNB2/SFXN2/TMEM175/CACNB1/HRC/GRM6/SCN11A/CAPN3/CACNB4	21	3	9	914
GO:0030182	neuron differentiation	21/267	79/1129	0.265822784810127	1.12402218745555	0.635879509707644	0.303571051837244	0.999996965225017	0.999996965225017	ADGRF1/GORASP1/ERBB2/RAB17/SLC11A2/GPR37L1/SLC44A4/PLS1/ADGRB1/SNPH/GDPD5/CDK5RAP3/TRIM46/DZANK1/PPP1R9A/SRCIN1/FBXO38/SCN11A/GDF7/GHRL/OPHN1	21	3	9	914
GO:0048699	generation of neurons	21/267	82/1129	0.25609756097561	1.08289942449986	0.43365229443966	0.375564174419802	0.999996965225017	0.999996965225017	ADGRF1/GORASP1/ERBB2/RAB17/SLC11A2/GPR37L1/SLC44A4/PLS1/ADGRB1/SNPH/GDPD5/CDK5RAP3/TRIM46/DZANK1/PPP1R9A/SRCIN1/FBXO38/SCN11A/GDF7/GHRL/OPHN1	21	3	9	914
GO:0044255	cellular lipid metabolic process	21/267	84/1129	0.25	1.05711610486891	0.302688992432046	0.425168040351255	0.999996965225017	0.999996965225017	FUT3/SMPD3/ABHD11/FUT6/SLC44A3/SLC44A4/ABO/FUT2/INPPL1/ECHDC2/CYP3A7/ACOT6/PLCH1/PGAP3/ACBD4/ETFBKMT/NUDT7/ACSM1/FAAH2/PNPLA2/PTGDS	21	3	9	914
GO:0009968	negative regulation of signal transduction	21/267	103/1129	0.203883495145631	0.862114104941638	-0.816622463332311	0.82554021652836	0.999996965225017	0.999996965225017	GPRC5A/ERBB3/GDF15/GPR37L1/LMBR1L/INPPL1/RBPMS2/CDK5RAP3/BECN2/C1QTNF3/CDK20/ARHGAP12/CCDC125/PBLD/SIGIRR/MIR27B/CARD8/GPRASP1/MSTN/MIR145/XIAP	21	3	9	914
GO:1901700	response to oxygen-containing compound	21/267	108/1129	0.194444444444444	0.822201414898044	-1.08089586361576	0.886714273090873	0.999996965225017	0.999996965225017	SMPD3/ILDR1/CLDN4/CLDN7/CLDN3/SCNN1A/GDF15/GPR37L1/INPPL1/CALY/FCSK/SIGIRR/CACNB1/TXNRD2/SCN11A/COL4A3/MIR27B/CARD8/GHRL/MSTN/MIR145	21	3	9	914
GO:0006508	proteolysis	21/267	115/1129	0.182608695652174	0.772154372252076	-1.43425769746613	0.942655283424854	0.999996965225017	0.999996965225017	CELA3B/CAPN9/CLDN4/USP43/CLDN3/PRSS8/VPS37B/PRSS22/ADAMTS10/PRSS42P/ANAPC4/FBXO38/FBXL20/UBQLN3/COL4A3/MIR27B/CAPN3/CARD8/KLHDC1/OPHN1/XIAP	21	3	9	914
GO:0050790	regulation of catalytic activity	21/267	117/1129	0.17948717948718	0.758955152213579	-1.53199403846338	0.953525725751696	0.999996965225017	0.999996965225017	GPRC5A/CLDN4/ERBB3/CLDN3/ERBB2/CCNO/RGL3/PRSS22/DLG3/SGSM2/MAP3K12/CDK5RAP3/MRNIP/ARHGAP12/CCDC125/SRCIN1/COL4A3/MIR27B/CAPN3/CARD8/XIAP	21	3	9	914
GO:0051173	positive regulation of nitrogen compound metabolic process	21/267	145/1129	0.144827586206897	0.612398295234405	-2.78117731279719	0.998720418852191	0.999996965225017	0.999996965225017	MCIDAS/CLDN4/CLDN3/ERBB2/PRSS22/DLG3/MAP3K12/CDK5RAP3/MRNIP/SLC25A37/AKTIP/SRCIN1/NAT14/GDF7/COL4A3/MIR27B/CAPN3/CARD8/MSTN/MIR145/XIAP	21	3	9	914
GO:0006812	monoatomic cation transport	20/267	70/1129	0.285714285714286	1.20813269127876	1.00022541968734	0.194440650768954	0.999996965225017	0.999996965225017	TCN1/TMEM63A/PRSS8/SCNN1A/SLC11A2/ATP6V1G2/SLC25A37/SLC10A5/PLCH1/SLC9C2/PKD1L2/CACNB2/TMEM175/CACNB1/CRACR2B/HRC/GRM6/SCN11A/CAPN3/CACNB4	20	3	9	914
GO:0044087	regulation of cellular component biogenesis	20/267	74/1129	0.27027027027027	1.14282822147991	0.707066409817601	0.280870908226083	0.999996965225017	0.999996965225017	MCIDAS/SMPD3/RHPN1/CLDN7/CLDN3/RAB17/CRB3/BAIAP2L1/EPS8L1/ADGRB1/PHLDB1/CALY/TAPT1/OCLN/ARHGEF9/MIR27B/CARD8/GHRL/MSTN/MIR145	20	3	9	914
GO:0048878	chemical homeostasis	20/267	79/1129	0.253164556962025	1.07049732138624	0.361449858920209	0.403656690654072	0.999996965225017	0.999996965225017	SCNN1A/SLC11A2/C1QTNF3/KCTD7/PLCH1/GRID2IP/SLC9C2/BTBD9/CA7/ACSM1/CACNB2/PNPLA2/TMEM175/HRC/TMEM178A/MIR27B/CAPN3/GHRL/CACNB4/XIAP	20	3	9	914
GO:0006351	DNA-templated transcription	20/267	94/1129	0.212765957446809	0.899673280739501	-0.565154136043925	0.752401614774554	0.999996965225017	0.999996965225017	MCIDAS/ERBB2/STK36/PTP4A3/MAP3K12/CDK5RAP3/ZC3H6/GTF2IRD2/ZNF862/GTF2IRD2B/MTERF4/FAM47E/NAT14/SIGIRR/PARP15/GDF7/ZNF781/CAPN3/CARD8/MSTN	20	3	9	914
GO:0032774	RNA biosynthetic process	20/267	95/1129	0.210526315789474	0.890203035679085	-0.622083115181689	0.770370821301716	0.999996965225017	0.999996965225017	MCIDAS/ERBB2/STK36/PTP4A3/MAP3K12/CDK5RAP3/ZC3H6/GTF2IRD2/ZNF862/GTF2IRD2B/MTERF4/FAM47E/NAT14/SIGIRR/PARP15/GDF7/ZNF781/CAPN3/CARD8/MSTN	20	3	9	914
GO:0048870	cell motility	20/267	126/1129	0.158730158730159	0.671184828488199	-2.17842795388203	0.99112117859984	0.999996965225017	0.999996965225017	FUT3/CXCL17/SMPD3/CLDN4/GRB7/CLDN7/CLDN3/ADGRB1/PTP4A3/ARMC12/TRIM46/CCDC125/GAS8/SRCIN1/TTC21A/SCN11A/MIR27B/MSTN/MIR145/OPHN1	20	3	9	914
GO:0071310	cellular response to organic substance	20/267	126/1129	0.158730158730159	0.671184828488199	-2.17842795388203	0.99112117859984	0.999996965225017	0.999996965225017	SMPD3/ILDR1/AGR2/SCNN1A/GDF15/PTP4A3/TBKBP1/CDK5RAP3/CALY/IL10RB/SIGIRR/CACNB1/EPOR/MIR27B/CARD8/GHRL/CACNB4/MSTN/MIR145/XIAP	20	3	9	914
GO:0034330	cell junction organization	19/267	52/1129	0.365384615384615	1.54501584557764	2.23851236018891	0.0225083041705725	0.999996965225017	0.999996965225017	ADGRF1/ILDR1/CLDN4/CLDN7/CLDN3/ERBB2/TJP3/RAB17/CRB3/ADGRB1/CBLN3/OCLN/SRCIN1/CACNB2/ARHGEF9/CACNB1/GHRL/CACNB4/OPHN1	19	3	9	914
GO:0098660	inorganic ion transmembrane transport	19/267	66/1129	0.287878787878788	1.21728521166723	1.01202689114524	0.192326745490718	0.999996965225017	0.999996965225017	TCN1/CLDN4/SCNN1A/SLC37A1/SLC11A2/ATP6V1G2/SLC25A37/SLC26A7/PLCH1/SLC9C2/PKD1L2/CACNB2/TMEM175/CACNB1/HRC/GRM6/SCN11A/CAPN3/CACNB4	19	3	9	914
